step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id,module_path,module_class,module_size_bytes,module_has_parameters,module_parameters_have_data,module_has_buffers,module_buffers_have_data
0,k14660,14660,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354096090,354096271,181,91692,13066,,,0,2,1211,up_blocks.transformer_blocks,,,,,,
0,k14661,14661,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354096722,354096822,100,91694,13066,,,0,2,1211,up_blocks.transformer_blocks,,,,,,
0,k14662,14662,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354096892,354100559,3667,91695,13066,,,0,2,1211,up_blocks.transformer_blocks,,,,,,
0,k14663,14663,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354101814,354114582,12768,91695,13066,13066,,1,2,1211,up_blocks.transformer_blocks,,,,,,
0,k14664,14664,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354201878,354210855,8977,13070,0,13070,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14665,14665,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354220794,354225222,4428,13072,0,13072,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14666,14666,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354233668,354239068,5400,13074,0,13074,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14667,14667,aten::empty_strided,aten::empty_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354256330,354273723,17393,13077,0,13077,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14668,14668,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354282178,354289883,7705,13078,0,13078,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14669,14669,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354292618,354300483,7865,13079,0,13079,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14670,14670,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354302516,354311884,9368,13080,0,13080,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14671,14671,cudaFuncSetAttribute,cudaFuncSetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354312806,354314108,1302,91731,13075,,,0,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14672,14672,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354314569,354321332,6763,91732,13075,,,0,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14673,14673,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, true, true, false, false>(pytorch_flash::Flash_fwd_params)","void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, true, true, false, false>(pytorch_flash::Flash_fwd_params)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354322135,354332471,10336,91732,13075,13075,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14674,14674,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354324247,354330759,6512,13081,0,13081,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14675,14675,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354350576,354367157,16581,13083,0,13083,,1,2,1212,up_blocks.transformer_blocks,,,,,,
0,k14676,14676,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354464559,354464880,321,91778,13085,,,0,2,1213,up_blocks.transformer_blocks,,,,,,
0,k14677,14677,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354465722,354471663,5941,91780,13085,,,0,2,1213,up_blocks.transformer_blocks,,,,,,
0,k14678,14678,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354472294,354475400,3106,91781,13085,,,0,2,1213,up_blocks.transformer_blocks,,,,,,
0,k14679,14679,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354472984,354481752,8768,91780,13085,13085,,1,2,1213,up_blocks.transformer_blocks,,,,,,
0,k14680,14680,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)","void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354482360,354483736,1376,91781,13085,13085,,1,2,1213,up_blocks.transformer_blocks,,,,,,
0,k14681,14681,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354553866,354554087,221,91816,13087,,,0,2,1214,up_blocks.transformer_blocks,,,,,,
0,k14682,14682,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354554578,354558826,4248,91818,13087,,,0,2,1214,up_blocks.transformer_blocks,,,,,,
0,k14683,14683,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354559226,354561731,2505,91819,13087,,,0,2,1214,up_blocks.transformer_blocks,,,,,,
0,k14684,14684,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354560185,354569177,8992,91818,13087,13087,,1,2,1214,up_blocks.transformer_blocks,,,,,,
0,k14685,14685,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)","void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354569817,354571161,1344,91819,13087,13087,,1,2,1214,up_blocks.transformer_blocks,,,,,,
0,k14686,14686,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354638515,354638725,210,91854,13089,,,0,2,1215,up_blocks.transformer_blocks,,,,,,
0,k14687,14687,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354639346,354639527,181,91856,13089,,,0,2,1215,up_blocks.transformer_blocks,,,,,,
0,k14688,14688,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354639667,354644065,4398,91857,13089,,,0,2,1215,up_blocks.transformer_blocks,,,,,,
0,k14689,14689,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354645465,354658137,12672,91857,13089,13089,,1,2,1215,up_blocks.transformer_blocks,,,,,,
0,k14690,14690,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354756205,354761425,5220,91868,13091,,,0,2,1216,up_blocks.transformer_blocks,,,,,,
0,k14691,14691,triton_red_fused_add_div_native_layer_norm_view_67,triton_red_fused_add_div_native_layer_norm_view_67,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354762842,354765722,2880,91868,13091,13091,cvnajhbtjfxrnwvjahg6wwumzhd4r43imhdfjjhd2mezb5btxlis.py,1,2,1216,up_blocks.transformer_blocks,,,,,,
0,k14692,14692,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354836044,354836365,321,91900,13093,,,0,2,1217,up_blocks.transformer_blocks,,,,,,
0,k14693,14693,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354837066,354837266,200,91902,13093,,,0,2,1217,up_blocks.transformer_blocks,,,,,,
0,k14694,14694,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,354837417,354841554,4137,91903,13093,,,0,2,1217,up_blocks.transformer_blocks,,,,,,
0,k14695,14695,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,354843035,354856219,13184,91903,13093,13093,,1,2,1217,up_blocks.transformer_blocks,,,,,,
0,k14696,14696,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354927255,354936161,8906,13097,0,13097,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14697,14697,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354945849,354961950,16101,13099,0,13099,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14698,14698,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354970756,354974763,4007,13101,0,13101,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14699,14699,aten::empty_strided,aten::empty_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,354991755,355002756,11001,13104,0,13104,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14700,14700,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355010811,355018525,7714,13105,0,13105,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14701,14701,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355021140,355027803,6663,13106,0,13106,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14702,14702,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355029726,355043312,13586,13107,0,13107,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14703,14703,cudaFuncSetAttribute,cudaFuncSetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355044243,355045566,1323,91939,13102,,,0,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14704,14704,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355045977,355052619,6642,91940,13102,,,0,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14705,14705,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, false, true, false, false>(pytorch_flash::Flash_fwd_params)","void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, false, true, false, false>(pytorch_flash::Flash_fwd_params)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355053468,355061692,8224,91940,13102,13102,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14706,14706,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355055725,355062187,6462,13108,0,13108,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14707,14707,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355081122,355086182,5060,13110,0,13110,,1,2,1218,up_blocks.transformer_blocks,,,,,,
0,k14708,14708,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355192521,355192851,330,91986,13112,,,0,2,1219,up_blocks.transformer_blocks,,,,,,
0,k14709,14709,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355193703,355193923,220,91988,13112,,,0,2,1219,up_blocks.transformer_blocks,,,,,,
0,k14710,14710,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355194094,355200005,5911,91989,13112,,,0,2,1219,up_blocks.transformer_blocks,,,,,,
0,k14711,14711,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355201117,355213981,12864,91989,13112,13112,,1,2,1219,up_blocks.transformer_blocks,,,,,,
0,k14712,14712,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355322343,355327744,5401,92001,13114,,,0,2,1220,up_blocks.transformer_blocks,,,,,,
0,k14713,14713,triton_red_fused_add_div_native_layer_norm_view_68,triton_red_fused_add_div_native_layer_norm_view_68,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355329214,355332318,3104,92001,13114,13114,cffskp6nrlsd7eou7uvv24zccqwrhx444bbyh6suglqt66lizzns.py,1,2,1220,up_blocks.transformer_blocks,,,,,,
0,k14714,14714,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355406631,355406962,331,92033,13116,,,0,2,1221,up_blocks.transformer_blocks,,,,,,
0,k14715,14715,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355407994,355408214,220,92036,13116,,,0,2,1221,up_blocks.transformer_blocks,,,,,,
0,k14716,14716,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355408374,355412743,4369,92037,13116,,,0,2,1221,up_blocks.transformer_blocks,,,,,,
0,k14717,14717,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355414143,355466239,52096,92037,13116,13116,,1,2,1221,up_blocks.transformer_blocks,,,,,,
0,k14718,14718,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355500046,355504304,4258,92043,13118,,,0,2,1222,up_blocks.transformer_blocks,,,,,,
0,k14719,14719,triton_poi_fused_gelu_mul_split_view_60,triton_poi_fused_gelu_mul_split_view_60,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355505375,355508127,2752,92043,13118,13118,cgrbtdz7oyqcvwgpxhhbpxa7jzyd7y2wjkf4rvmqsdzcgcg3uz7g.py,1,2,1222,up_blocks.transformer_blocks,,,,,,
0,k14720,14720,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355591567,355597087,5520,92072,13120,,,0,2,1223,up_blocks.transformer_blocks,,,,,,
0,k14721,14721,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355597518,355600323,2805,92074,13120,,,0,2,1223,up_blocks.transformer_blocks,,,,,,
0,k14722,14722,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_tn,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355598432,355623008,24576,92072,13120,13120,,1,2,1223,up_blocks.transformer_blocks,,,,,,
0,k14723,14723,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, true, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)","void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, true, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355623648,355626592,2944,92074,13120,13120,,1,2,1223,up_blocks.transformer_blocks,,,,,,
0,k14724,14724,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355699298,355703987,4689,92084,13122,,,0,2,1224,up_blocks.transformer_blocks,,,,,,
0,k14725,14725,triton_red_fused_add_native_layer_norm_view_69,triton_red_fused_add_native_layer_norm_view_69,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355705312,355707904,2592,92084,13122,13122,c7ywsx62l4kvibxoaxotbpqrs5d3g7khqnfvvacwuhsw53ocvahr.py,1,2,1224,up_blocks.transformer_blocks,,,,,,
0,k14726,14726,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355777424,355777755,331,92116,13124,,,0,2,1225,up_blocks.transformer_blocks,,,,,,
0,k14727,14727,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355778476,355778667,191,92118,13124,,,0,2,1225,up_blocks.transformer_blocks,,,,,,
0,k14728,14728,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355778817,355783185,4368,92119,13124,,,0,2,1225,up_blocks.transformer_blocks,,,,,,
0,k14729,14729,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355784609,355797729,13120,92119,13124,13124,,1,2,1225,up_blocks.transformer_blocks,,,,,,
0,k14730,14730,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355856232,355856492,260,92153,13126,,,0,2,1226,up_blocks.transformer_blocks,,,,,,
0,k14731,14731,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355856953,355857063,110,92155,13126,,,0,2,1226,up_blocks.transformer_blocks,,,,,,
0,k14732,14732,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355857144,355861301,4157,92156,13126,,,0,2,1226,up_blocks.transformer_blocks,,,,,,
0,k14733,14733,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355867522,355880482,12960,92156,13126,13126,,1,2,1226,up_blocks.transformer_blocks,,,,,,
0,k14734,14734,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355927455,355927655,200,92190,13128,,,0,2,1227,up_blocks.transformer_blocks,,,,,,
0,k14735,14735,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,355928066,355928166,100,92192,13128,,,0,2,1227,up_blocks.transformer_blocks,,,,,,
0,k14736,14736,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,355928277,355931903,3626,92193,13128,,,0,2,1227,up_blocks.transformer_blocks,,,,,,
0,k14737,14737,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,355933314,355946146,12832,92193,13128,13128,,1,2,1227,up_blocks.transformer_blocks,,,,,,
0,k14738,14738,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356036820,356044734,7914,13132,0,13132,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14739,14739,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356054463,356058901,4438,13134,0,13134,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14740,14740,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356067116,356071124,4008,13136,0,13136,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14741,14741,aten::empty_strided,aten::empty_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356087965,356107231,19266,13139,0,13139,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14742,14742,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356115487,356123101,7614,13140,0,13140,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14743,14743,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356125716,356132418,6702,13141,0,13141,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14744,14744,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356134392,356140744,6352,13142,0,13142,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14745,14745,cudaFuncSetAttribute,cudaFuncSetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356141626,356142918,1292,92229,13137,,,0,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14746,14746,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2050392,1,2050392,356143329,356150212,6883,92230,13137,,,0,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14747,14747,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, true, true, false, false>(pytorch_flash::Flash_fwd_params)","void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<64, 128, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<64, 128, 128, 4, cutlass::half_t> >, false, false, false, false, true, true, false, false>(pytorch_flash::Flash_fwd_params)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,356151267,356161636,10369,92230,13137,13137,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14748,14748,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356152997,356159138,6141,13143,0,13143,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14749,14749,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356178515,356192982,14467,13145,0,13145,,1,2,1228,up_blocks.transformer_blocks,,,,,,
0,k14750,14750,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2050392,1,2050392,356289712,356290063,351,92276,13147,,,0,2,1229,up_blocks.transformer_blocks,,,,,,
