step,src_node_id,dst_node_id,edge_kind,submit_exact,wait_kind,wait_exact,wait_source,wait_source_launch_ids,wait_source_correlation_ids
0,k15708,k15710,stream_order,,,,,,
0,k15710,k15712,stream_order,,,,,,
0,k15712,k15714,stream_order,,,,,,
0,k15714,k15718,stream_order,,,,,,
0,k15718,k15721,stream_order,,,,,,
0,k15721,k15727,stream_order,,,,,,
0,k15727,k15731,stream_order,,,,,,
0,k15731,k15735,stream_order,,,,,,
0,k15735,k15736,stream_order,,,,,,
0,k15736,k15738,stream_order,,,,,,
0,k15738,k15740,stream_order,,,,,,
0,k15740,k15742,stream_order,,,,,,
0,k15742,k15744,stream_order,,,,,,
0,k15744,k15746,stream_order,,,,,,
0,k15746,k15748,stream_order,,,,,,
0,k15748,k15750,stream_order,,,,,,
0,k15750,k15754,stream_order,,,,,,
0,k15754,k15757,stream_order,,,,,,
0,k15757,k15763,stream_order,,,,,,
0,k15763,k15767,stream_order,,,,,,
0,k15767,k15771,stream_order,,,,,,
0,k15771,k15772,stream_order,,,,,,
0,k15772,k15776,stream_order,,,,,,
0,k15776,k15781,stream_order,,,,,,
0,k15781,k15787,stream_order,,,,,,
0,k15787,k15788,stream_order,,,,,,
0,k15788,k15790,stream_order,,,,,,
0,k15790,k15792,stream_order,,,,,,
0,k15792,k15794,stream_order,,,,,,
0,k15794,k15796,stream_order,,,,,,
0,k15796,k15800,stream_order,,,,,,
0,k15800,k15803,stream_order,,,,,,
0,k15803,k15809,stream_order,,,,,,
0,k15809,k15813,stream_order,,,,,,
0,k15813,k15817,stream_order,,,,,,
0,k15817,k15818,stream_order,,,,,,
0,k15818,k15820,stream_order,,,,,,
0,k15820,k15822,stream_order,,,,,,
0,k15822,k15824,stream_order,,,,,,
0,k15824,k15826,stream_order,,,,,,
0,k15826,k15828,stream_order,,,,,,
0,k15828,k15830,stream_order,,,,,,
0,k15830,k15832,stream_order,,,,,,
0,k15832,k15836,stream_order,,,,,,
0,k15836,k15839,stream_order,,,,,,
0,k15839,k15845,stream_order,,,,,,
0,k15845,k15849,stream_order,,,,,,
0,k15849,k15853,stream_order,,,,,,
0,k15853,k15854,stream_order,,,,,,
0,k15854,k15858,stream_order,,,,,,
0,k15858,k15863,stream_order,,,,,,
0,k15863,k15869,stream_order,,,,,,
0,k15869,k15871,stream_order,,,,,,
0,k15871,k15873,stream_order,,,,,,
0,k15873,k15875,stream_order,,,,,,
0,k15875,k15877,stream_order,,,,,,
0,k15877,k15881,stream_order,,,,,,
0,k15881,k15884,stream_order,,,,,,
0,k15884,k15890,stream_order,,,,,,
0,k15890,k15894,stream_order,,,,,,
0,k15894,k15898,stream_order,,,,,,
0,k15898,k15899,stream_order,,,,,,
0,k15899,k15901,stream_order,,,,,,
0,k15901,k15903,stream_order,,,,,,
0,k15903,k15905,stream_order,,,,,,
0,k15905,k15907,stream_order,,,,,,
0,k15907,k15909,stream_order,,,,,,
0,k15909,k15913,stream_order,,,,,,
0,k15913,k15916,stream_order,,,,,,
0,k15916,k15922,stream_order,,,,,,
0,k15922,k15926,stream_order,,,,,,
0,k15926,k15930,stream_order,,,,,,
0,k15930,k15931,stream_order,,,,,,
0,k15931,k15935,stream_order,,,,,,
0,k15935,k15940,stream_order,,,,,,
0,k15940,k15946,stream_order,,,,,,
0,k15946,k15948,stream_order,,,,,,
0,k15948,k15950,stream_order,,,,,,
0,k15950,k15952,stream_order,,,,,,
0,k15952,k15954,stream_order,,,,,,
0,k15954,k15956,stream_order,,,,,,
0,k15956,k15960,stream_order,,,,,,
0,k15960,k15963,stream_order,,,,,,
0,k15963,k15969,stream_order,,,,,,
0,k15969,k15973,stream_order,,,,,,
0,k15973,k15977,stream_order,,,,,,
0,k15977,k15979,stream_order,,,,,,
0,k15979,k15983,stream_order,,,,,,
0,k15983,k15985,stream_order,,,,,,
0,k15985,k15987,stream_order,,,,,,
0,k15987,k16011,stream_order,,,,,,
0,k16011,k16013,stream_order,,,,,,
0,k16013,k16016,stream_order,,,,,,
0,k16016,k16018,stream_order,,,,,,
0,k16018,k16023,stream_order,,,,,,
0,k16023,k16026,stream_order,,,,,,
0,k16026,k16028,stream_order,,,,,,
0,k16028,k16031,stream_order,,,,,,
0,k16031,k16040,stream_order,,,,,,
0,k16040,k16047,stream_order,,,,,,
0,k16047,k16050,stream_order,,,,,,
0,k16050,k16052,stream_order,,,,,,
0,k16052,k16054,stream_order,,,,,,
0,k16054,k16058,stream_order,,,,,,
0,k16058,k16061,stream_order,,,,,,
0,k16061,k16067,stream_order,,,,,,
0,k16067,k16071,stream_order,,,,,,
0,k16071,k16075,stream_order,,,,,,
0,k16075,k16077,stream_order,,,,,,
0,k16077,k16079,stream_order,,,,,,
0,k16079,k16081,stream_order,,,,,,
0,k16081,k16083,stream_order,,,,,,
0,k16083,k16085,stream_order,,,,,,
0,k16085,k16087,stream_order,,,,,,
0,k16087,k16089,stream_order,,,,,,
0,k16089,k16091,stream_order,,,,,,
0,k16091,k16093,stream_order,,,,,,
0,k16093,k16095,stream_order,,,,,,
0,k16095,k16097,stream_order,,,,,,
0,k16097,k16099,stream_order,,,,,,
0,k16099,k16101,stream_order,,,,,,
0,k16101,k16103,stream_order,,,,,,
0,k16103,k16105,stream_order,,,,,,
0,k16105,k16107,stream_order,,,,,,
0,k16107,k16109,stream_order,,,,,,
0,k16109,k16111,stream_order,,,,,,
0,k16111,k16115,stream_order,,,,,,
0,k16115,k16118,stream_order,,,,,,
0,k16118,k16124,stream_order,,,,,,
0,k16124,k16128,stream_order,,,,,,
0,k16128,k16132,stream_order,,,,,,
0,k16132,k16133,stream_order,,,,,,
0,k16133,k16135,stream_order,,,,,,
0,k16135,k16137,stream_order,,,,,,
0,k16137,k16139,stream_order,,,,,,
0,k16139,k16141,stream_order,,,,,,
0,k16141,k16145,stream_order,,,,,,
0,k16145,k16148,stream_order,,,,,,
0,k16148,k16154,stream_order,,,,,,
0,k16154,k16158,stream_order,,,,,,
0,k16158,k16162,stream_order,,,,,,
0,k16162,k16163,stream_order,,,,,,
0,k16163,k16165,stream_order,,,,,,
0,k16165,k16167,stream_order,,,,,,
0,k16167,k16169,stream_order,,,,,,
0,k16169,k16171,stream_order,,,,,,
0,k16171,k16173,stream_order,,,,,,
0,k16173,k16175,stream_order,,,,,,
0,k16175,k16177,stream_order,,,,,,
0,k16177,k16181,stream_order,,,,,,
0,k16181,k16184,stream_order,,,,,,
0,k16184,k16190,stream_order,,,,,,
0,k16190,k16194,stream_order,,,,,,
0,k16194,k16198,stream_order,,,,,,
0,k16198,k16199,stream_order,,,,,,
0,k16199,k16201,stream_order,,,,,,
0,k16201,k16203,stream_order,,,,,,
0,k16203,k16205,stream_order,,,,,,
0,k16205,k16207,stream_order,,,,,,
0,k16207,k16218,stream_order,,,,,,
0,k16218,k16219,stream_order,,,,,,
0,k16219,k16220,stream_order,,,,,,
0,k16220,k16224,stream_order,,,,,,
0,k16224,k16228,stream_order,,,,,,
0,k16228,k16229,stream_order,,,,,,
0,k16229,k16231,stream_order,,,,,,
0,k16231,k16235,stream_order,,,,,,
0,k16235,k16238,stream_order,,,,,,
0,k16238,k16244,stream_order,,,,,,
0,k16244,k16248,stream_order,,,,,,
0,k16248,k16251,stream_order,,,,,,
0,k16251,k16252,stream_order,,,,,,
0,k16252,k16254,stream_order,,,,,,
0,k16254,k16256,stream_order,,,,,,
0,k16256,k16258,stream_order,,,,,,
0,k16258,k16260,stream_order,,,,,,
0,k16260,k16264,stream_order,,,,,,
0,k16264,k16269,stream_order,,,,,,
0,k16269,k16275,stream_order,,,,,,
0,k16275,k16277,stream_order,,,,,,
0,k16277,k16279,stream_order,,,,,,
0,k16279,k16283,stream_order,,,,,,
0,k16283,k16286,stream_order,,,,,,
0,k16286,k16292,stream_order,,,,,,
0,k16292,k16296,stream_order,,,,,,
0,k16296,k16300,stream_order,,,,,,
0,k16300,k16301,stream_order,,,,,,
0,k16301,k16303,stream_order,,,,,,
0,k16303,k16305,stream_order,,,,,,
0,k16305,k16307,stream_order,,,,,,
0,k16307,k16309,stream_order,,,,,,
0,k16309,k16311,stream_order,,,,,,
0,k16311,k16315,stream_order,,,,,,
0,k16315,k16329,stream_order,,,,,,
0,k16329,k16330,stream_order,,,,,,
0,k16330,k16331,stream_order,,,,,,
0,k16331,k16332,stream_order,,,,,,
0,k16332,k16333,stream_order,,,,,,
0,k16333,k16335,stream_order,,,,,,
0,k16335,k16337,stream_order,,,,,,
0,k16337,k16339,stream_order,,,,,,
0,k16339,k16387,stream_order,,,,,,
0,k16387,k16388,stream_order,,,,,,
0,k16388,k16391,stream_order,,,,,,
0,k16391,k16393,stream_order,,,,,,
0,k16393,k16394,stream_order,,,,,,
0,k16394,k16395,stream_order,,,,,,
0,k16395,k16397,stream_order,,,,,,
0,k16397,k16398,stream_order,,,,,,
0,k16398,k16399,stream_order,,,,,,
0,k16399,k16400,stream_order,,,,,,
0,k16400,k16401,stream_order,,,,,,
0,k16401,k16402,stream_order,,,,,,
0,k16402,k16403,stream_order,,,,,,
0,k16403,k16404,stream_order,,,,,,
0,k16404,k16405,stream_order,,,,,,
0,k16405,k16409,stream_order,,,,,,
0,k16409,k16410,stream_order,,,,,,
0,k16410,k16412,stream_order,,,,,,
0,k16412,k16415,stream_order,,,,,,
0,k16415,k16417,stream_order,,,,,,
0,k16417,k16421,stream_order,,,,,,
0,k16421,k16422,stream_order,,,,,,
0,k16422,k16424,stream_order,,,,,,
0,k16424,k16428,stream_order,,,,,,
0,k16428,k16432,stream_order,,,,,,
0,k16432,k16436,stream_order,,,,,,
0,k16436,k16449,stream_order,,,,,,
0,k16449,k16451,stream_order,,,,,,
0,k16451,k16456,stream_order,,,,,,
0,k16456,k16457,stream_order,,,,,,
0,k16457,k16461,stream_order,,,,,,
0,k16461,k16462,stream_order,,,,,,
0,k16462,k16466,stream_order,,,,,,
0,k16466,k16468,stream_order,,,,,,
0,k16468,k16472,stream_order,,,,,,
0,k16472,k16482,stream_order,,,,,,
0,k16482,k16488,stream_order,,,,,,
0,k16488,k16490,stream_order,,,,,,
0,k16490,k16493,stream_order,,,,,,
0,k16493,k16495,stream_order,,,,,,
0,k16495,k16499,stream_order,,,,,,
0,k16499,k16500,stream_order,,,,,,
0,k16500,k16502,stream_order,,,,,,
0,k16502,k16506,stream_order,,,,,,
0,k16506,k16508,stream_order,,,,,,
0,k16508,k16510,stream_order,,,,,,
0,k16510,k16512,stream_order,,,,,,
0,k16512,k16514,stream_order,,,,,,
0,k16514,k16516,stream_order,,,,,,
0,k16516,k16518,stream_order,,,,,,
0,k16518,k16520,stream_order,,,,,,
0,k16520,k16522,stream_order,,,,,,
0,k16522,k16526,stream_order,,,,,,
0,k16526,k16529,stream_order,,,,,,
0,k16529,k16535,stream_order,,,,,,
0,k16535,k16539,stream_order,,,,,,
0,k16539,k16543,stream_order,,,,,,
0,k16543,k16544,stream_order,,,,,,
0,k16544,k16546,stream_order,,,,,,
0,k16546,k16548,stream_order,,,,,,
0,k16548,k16550,stream_order,,,,,,
0,k16550,k16552,stream_order,,,,,,
0,k16552,k16554,stream_order,,,,,,
0,k16554,k16558,stream_order,,,,,,
0,k16558,k16561,stream_order,,,,,,
0,k16561,k16567,stream_order,,,,,,
0,k16567,k16571,stream_order,,,,,,
0,k16571,k16575,stream_order,,,,,,
0,k16575,k16576,stream_order,,,,,,
0,k16576,k16578,stream_order,,,,,,
0,k16578,k16580,stream_order,,,,,,
0,k16580,k16582,stream_order,,,,,,
0,k16582,k16584,stream_order,,,,,,
0,k16584,k16587,stream_order,,,,,,
0,k16587,k16589,stream_order,,,,,,
0,k16589,k16593,stream_order,,,,,,
0,k16593,k16597,stream_order,,,,,,
0,k16597,k16601,stream_order,,,,,,
0,k16601,k16614,stream_order,,,,,,
0,k16614,k16617,stream_order,,,,,,
0,k16617,k16621,stream_order,,,,,,
0,k16621,k16622,stream_order,,,,,,
0,k16622,k16626,stream_order,,,,,,
0,k16626,k16627,stream_order,,,,,,
0,k16627,k16631,stream_order,,,,,,
0,k16631,k16633,stream_order,,,,,,
0,k16633,k16637,stream_order,,,,,,
0,k16637,k16647,stream_order,,,,,,
0,k16647,k16653,stream_order,,,,,,
0,k16653,k16655,stream_order,,,,,,
0,k16655,k16658,stream_order,,,,,,
0,k16658,k16660,stream_order,,,,,,
0,k16660,k16663,stream_order,,,,,,
0,k16663,k16665,stream_order,,,,,,
0,k16665,k16667,stream_order,,,,,,
0,k16667,k16671,stream_order,,,,,,
0,k16671,k16675,stream_order,,,,,,
0,k16675,k16679,stream_order,,,,,,
0,k16679,k16692,stream_order,,,,,,
0,k16692,k16694,stream_order,,,,,,
0,k16694,k16699,stream_order,,,,,,
0,k16699,k16700,stream_order,,,,,,
0,k16700,k16704,stream_order,,,,,,
0,k16704,k16705,stream_order,,,,,,
0,k16705,k16709,stream_order,,,,,,
0,k16709,k16711,stream_order,,,,,,
0,k16711,k16715,stream_order,,,,,,
0,k16715,k16726,stream_order,,,,,,
0,k16726,k16731,stream_order,,,,,,
0,k16731,k16733,stream_order,,,,,,
0,k16733,k16736,stream_order,,,,,,
0,k16736,k16738,stream_order,,,,,,
0,k16738,k16742,stream_order,,,,,,
0,k16742,k16743,stream_order,,,,,,
0,k16743,k16745,stream_order,,,,,,
0,k16745,k16749,stream_order,,,,,,
0,k16749,k16751,stream_order,,,,,,
0,k16751,k16753,stream_order,,,,,,
0,k16753,k16757,stream_order,,,,,,
0,k16757,k16760,stream_order,,,,,,
0,k16760,k16766,stream_order,,,,,,
0,k16766,k16770,stream_order,,,,,,
0,k16770,k16774,stream_order,,,,,,
0,k16774,k16775,stream_order,,,,,,
0,k16775,k16777,stream_order,,,,,,
0,k16777,k16779,stream_order,,,,,,
0,k16779,k16781,stream_order,,,,,,
0,k16781,k16785,stream_order,,,,,,
0,k16785,k16790,stream_order,,,,,,
0,k16790,k16794,stream_order,,,,,,
0,k16794,k16796,stream_order,,,,,,
0,k16796,k16798,stream_order,,,,,,
0,k16798,k16800,stream_order,,,,,,
0,k16800,k16804,stream_order,,,,,,
0,k16804,k16807,stream_order,,,,,,
0,k16807,k16813,stream_order,,,,,,
0,k16813,k16817,stream_order,,,,,,
0,k16817,k16820,stream_order,,,,,,
0,k16820,k16821,stream_order,,,,,,
0,k16821,k16823,stream_order,,,,,,
0,k16823,k16825,stream_order,,,,,,
0,k16825,k16827,stream_order,,,,,,
0,k16827,k16829,stream_order,,,,,,
0,k16829,k16831,stream_order,,,,,,
0,k16831,k16835,stream_order,,,,,,
0,k16835,k16838,stream_order,,,,,,
0,k16838,k16844,stream_order,,,,,,
0,k16844,k16848,stream_order,,,,,,
0,k16848,k16852,stream_order,,,,,,
0,k16852,k16853,stream_order,,,,,,
0,k16853,k16855,stream_order,,,,,,
0,k16855,k16857,stream_order,,,,,,
0,k16857,k16859,stream_order,,,,,,
0,k16859,k16861,stream_order,,,,,,
0,k16861,k16863,stream_order,,,,,,
0,k16863,k16865,stream_order,,,,,,
0,k16865,k16869,stream_order,,,,,,
0,k16869,k16873,stream_order,,,,,,
0,k16873,k16877,stream_order,,,,,,
0,k16877,k16887,stream_order,,,,,,
0,k16887,k16893,stream_order,,,,,,
0,k16893,k16894,stream_order,,,,,,
0,k16894,k16898,stream_order,,,,,,
0,k16898,k16899,stream_order,,,,,,
0,k16899,k16903,stream_order,,,,,,
0,k16903,k16905,stream_order,,,,,,
0,k16905,k16909,stream_order,,,,,,
0,k16909,k16919,stream_order,,,,,,
0,k16919,k16925,stream_order,,,,,,
0,k16925,k16927,stream_order,,,,,,
0,k16927,k16931,stream_order,,,,,,
0,k16931,k16933,stream_order,,,,,,
0,k16933,k16936,stream_order,,,,,,
0,k16936,k16937,stream_order,,,,,,
0,k16937,k16939,stream_order,,,,,,
0,k16939,k16943,stream_order,,,,,,
0,k16943,k16947,stream_order,,,,,,
0,k16947,k16951,stream_order,,,,,,
0,k16951,k16961,stream_order,,,,,,
0,k16961,k16967,stream_order,,,,,,
0,k16967,k16968,stream_order,,,,,,
0,k16968,k16972,stream_order,,,,,,
0,k16972,k16973,stream_order,,,,,,
0,k16973,k16977,stream_order,,,,,,
0,k16977,k16979,stream_order,,,,,,
0,k16979,k16983,stream_order,,,,,,
0,k16983,k16993,stream_order,,,,,,
0,k16993,k16999,stream_order,,,,,,
0,k16999,k17001,stream_order,,,,,,
0,k17001,k17005,stream_order,,,,,,
0,k17005,k17007,stream_order,,,,,,
0,k17007,k17010,stream_order,,,,,,
0,k17010,k17011,stream_order,,,,,,
0,k17011,k17013,stream_order,,,,,,
0,k17013,k17017,stream_order,,,,,,
0,k17017,k17021,stream_order,,,,,,
0,k17021,k17025,stream_order,,,,,,
0,k17025,k17035,stream_order,,,,,,
0,k17035,k17041,stream_order,,,,,,
0,k17041,k17042,stream_order,,,,,,
0,k17042,k17046,stream_order,,,,,,
0,k17046,k17047,stream_order,,,,,,
0,k17047,k17051,stream_order,,,,,,
0,k17051,k17053,stream_order,,,,,,
0,k17053,k17057,stream_order,,,,,,
0,k17057,k17067,stream_order,,,,,,
0,k17067,k17073,stream_order,,,,,,
0,k17073,k17075,stream_order,,,,,,
0,k17075,k17079,stream_order,,,,,,
0,k17079,k17084,stream_order,,,,,,
0,k17084,k17085,stream_order,,,,,,
0,k17085,k17086,stream_order,,,,,,
0,k17086,k17087,stream_order,,,,,,
0,k17087,k17091,stream_order,,,,,,
0,k17091,k17095,stream_order,,,,,,
0,k17095,k17099,stream_order,,,,,,
0,k17099,k17109,stream_order,,,,,,
0,k17109,k17115,stream_order,,,,,,
0,k17115,k17116,stream_order,,,,,,
0,k17116,k17120,stream_order,,,,,,
0,k17120,k17121,stream_order,,,,,,
0,k17121,k17125,stream_order,,,,,,
0,k17125,k17127,stream_order,,,,,,
0,k17127,k17131,stream_order,,,,,,
0,k17131,k17141,stream_order,,,,,,
0,k17141,k17147,stream_order,,,,,,
0,k17147,k17149,stream_order,,,,,,
0,k17149,k17153,stream_order,,,,,,
0,k17153,k17155,stream_order,,,,,,
0,k17155,k17158,stream_order,,,,,,
0,k17158,k17159,stream_order,,,,,,
0,k17159,k17161,stream_order,,,,,,
0,k17161,k17165,stream_order,,,,,,
0,k17165,k17169,stream_order,,,,,,
0,k17169,k17173,stream_order,,,,,,
0,k17173,k17183,stream_order,,,,,,
0,k17183,k17189,stream_order,,,,,,
0,k17189,k17190,stream_order,,,,,,
0,k17190,k17194,stream_order,,,,,,
0,k17194,k17195,stream_order,,,,,,
0,k17195,k17199,stream_order,,,,,,
0,k17199,k17201,stream_order,,,,,,
0,k17201,k17205,stream_order,,,,,,
0,k17205,k17215,stream_order,,,,,,
0,k17215,k17221,stream_order,,,,,,
0,k17221,k17223,stream_order,,,,,,
0,k17223,k17227,stream_order,,,,,,
0,k17227,k17229,stream_order,,,,,,
0,k17229,k17232,stream_order,,,,,,
0,k17232,k17233,stream_order,,,,,,
0,k17233,k17235,stream_order,,,,,,
0,k17235,k17239,stream_order,,,,,,
0,k17239,k17243,stream_order,,,,,,
0,k17243,k17247,stream_order,,,,,,
0,k17247,k17257,stream_order,,,,,,
0,k17257,k17263,stream_order,,,,,,
0,k17263,k17264,stream_order,,,,,,
0,k17264,k17268,stream_order,,,,,,
0,k17268,k17269,stream_order,,,,,,
0,k17269,k17273,stream_order,,,,,,
0,k17273,k17275,stream_order,,,,,,
0,k17275,k17279,stream_order,,,,,,
0,k17279,k17289,stream_order,,,,,,
0,k17289,k17295,stream_order,,,,,,
0,k17295,k17297,stream_order,,,,,,
0,k17297,k17301,stream_order,,,,,,
0,k17301,k17303,stream_order,,,,,,
0,k17303,k17306,stream_order,,,,,,
0,k17306,k17307,stream_order,,,,,,
0,k17307,k17309,stream_order,,,,,,
0,k17309,k17313,stream_order,,,,,,
0,k17313,k17317,stream_order,,,,,,
0,k17317,k17321,stream_order,,,,,,
0,k17321,k17331,stream_order,,,,,,
0,k17331,k17337,stream_order,,,,,,
0,k17337,k17338,stream_order,,,,,,
0,k17338,k17342,stream_order,,,,,,
0,k17342,k17343,stream_order,,,,,,
0,k17343,k17347,stream_order,,,,,,
0,k17347,k17349,stream_order,,,,,,
0,k17349,k17353,stream_order,,,,,,
0,k17353,k17363,stream_order,,,,,,
0,k17363,k17369,stream_order,,,,,,
0,k17369,k17371,stream_order,,,,,,
0,k17371,k17375,stream_order,,,,,,
0,k17375,k17377,stream_order,,,,,,
0,k17377,k17380,stream_order,,,,,,
0,k17380,k17381,stream_order,,,,,,
0,k17381,k17383,stream_order,,,,,,
0,k17383,k17387,stream_order,,,,,,
0,k17387,k17391,stream_order,,,,,,
0,k17391,k17395,stream_order,,,,,,
0,k17395,k17405,stream_order,,,,,,
0,k17405,k17411,stream_order,,,,,,
0,k17411,k17412,stream_order,,,,,,
0,k17412,k17416,stream_order,,,,,,
0,k17416,k17417,stream_order,,,,,,
0,k17417,k17421,stream_order,,,,,,
0,k17421,k17423,stream_order,,,,,,
0,k17423,k17427,stream_order,,,,,,
0,k17427,k17437,stream_order,,,,,,
0,k17437,k17443,stream_order,,,,,,
0,k17443,k17445,stream_order,,,,,,
0,k17445,k17449,stream_order,,,,,,
0,k17449,k17451,stream_order,,,,,,
0,k17451,k17454,stream_order,,,,,,
0,k17454,k17455,stream_order,,,,,,
0,k17455,k17457,stream_order,,,,,,
0,k17457,k17461,stream_order,,,,,,
0,k17461,k17465,stream_order,,,,,,
0,k17465,k17469,stream_order,,,,,,
0,k17469,k17479,stream_order,,,,,,
0,k17479,k17485,stream_order,,,,,,
0,k17485,k17486,stream_order,,,,,,
0,k17486,k17490,stream_order,,,,,,
0,k17490,k17491,stream_order,,,,,,
0,k17491,k17495,stream_order,,,,,,
0,k17495,k17497,stream_order,,,,,,
0,k17497,k17501,stream_order,,,,,,
0,k17501,k17511,stream_order,,,,,,
0,k17511,k17517,stream_order,,,,,,
0,k17517,k17519,stream_order,,,,,,
0,k17519,k17523,stream_order,,,,,,
0,k17523,k17525,stream_order,,,,,,
0,k17525,k17528,stream_order,,,,,,
0,k17528,k17529,stream_order,,,,,,
0,k17529,k17531,stream_order,,,,,,
0,k17531,k17535,stream_order,,,,,,
0,k17535,k17539,stream_order,,,,,,
0,k17539,k17543,stream_order,,,,,,
0,k17543,k17553,stream_order,,,,,,
0,k17553,k17559,stream_order,,,,,,
0,k17559,k17560,stream_order,,,,,,
0,k17560,k17564,stream_order,,,,,,
0,k17564,k17565,stream_order,,,,,,
0,k17565,k17569,stream_order,,,,,,
0,k17569,k17571,stream_order,,,,,,
0,k17571,k17575,stream_order,,,,,,
0,k17575,k17585,stream_order,,,,,,
0,k17585,k17591,stream_order,,,,,,
0,k17591,k17593,stream_order,,,,,,
0,k17593,k17597,stream_order,,,,,,
0,k17597,k17599,stream_order,,,,,,
0,k17599,k17602,stream_order,,,,,,
0,k17602,k17603,stream_order,,,,,,
0,k17603,k17605,stream_order,,,,,,
0,k17605,k17609,stream_order,,,,,,
0,k17609,k17611,stream_order,,,,,,
0,k17611,k17613,stream_order,,,,,,
0,k17613,k17615,stream_order,,,,,,
0,k17615,k17617,stream_order,,,,,,
0,k17617,k17619,stream_order,,,,,,
0,k17619,k17621,stream_order,,,,,,
0,k17621,k17623,stream_order,,,,,,
0,k17623,k17625,stream_order,,,,,,
0,k17625,k17629,stream_order,,,,,,
0,k17629,k17632,stream_order,,,,,,
0,k17632,k17638,stream_order,,,,,,
0,k17638,k17642,stream_order,,,,,,
0,k17642,k17646,stream_order,,,,,,
0,k17646,k17647,stream_order,,,,,,
0,k17647,k17649,stream_order,,,,,,
0,k17649,k17651,stream_order,,,,,,
0,k17651,k17653,stream_order,,,,,,
0,k17653,k17655,stream_order,,,,,,
0,k17655,k17657,stream_order,,,,,,
0,k17657,k17661,stream_order,,,,,,
0,k17661,k17664,stream_order,,,,,,
0,k17664,k17670,stream_order,,,,,,
0,k17670,k17674,stream_order,,,,,,
0,k17674,k17678,stream_order,,,,,,
0,k17678,k17679,stream_order,,,,,,
0,k17679,k17681,stream_order,,,,,,
0,k17681,k17683,stream_order,,,,,,
0,k17683,k17685,stream_order,,,,,,
0,k17685,k17687,stream_order,,,,,,
0,k17687,k17689,stream_order,,,,,,
0,k17689,k17691,stream_order,,,,,,
0,k17691,k17695,stream_order,,,,,,
0,k17695,k17699,stream_order,,,,,,
0,k17699,k17703,stream_order,,,,,,
0,k17703,k17713,stream_order,,,,,,
0,k17713,k17719,stream_order,,,,,,
0,k17719,k17720,stream_order,,,,,,
0,k17720,k17724,stream_order,,,,,,
0,k17724,k17725,stream_order,,,,,,
0,k17725,k17729,stream_order,,,,,,
0,k17729,k17731,stream_order,,,,,,
0,k17731,k17735,stream_order,,,,,,
0,k17735,k17745,stream_order,,,,,,
0,k17745,k17751,stream_order,,,,,,
0,k17751,k17753,stream_order,,,,,,
0,k17753,k17757,stream_order,,,,,,
0,k17757,k17759,stream_order,,,,,,
0,k17759,k17762,stream_order,,,,,,
0,k17762,k17763,stream_order,,,,,,
0,k17763,k17765,stream_order,,,,,,
0,k17765,k17769,stream_order,,,,,,
0,k17769,k17773,stream_order,,,,,,
0,k17773,k17777,stream_order,,,,,,
0,k17777,k17787,stream_order,,,,,,
0,k17787,k17793,stream_order,,,,,,
0,k17793,k17794,stream_order,,,,,,
0,k17794,k17798,stream_order,,,,,,
0,k17798,k17799,stream_order,,,,,,
0,k17799,k17803,stream_order,,,,,,
0,k17803,k17805,stream_order,,,,,,
0,k17805,k17809,stream_order,,,,,,
0,k17809,k17819,stream_order,,,,,,
0,k17819,k17825,stream_order,,,,,,
0,k17825,k17827,stream_order,,,,,,
0,k17827,k17831,stream_order,,,,,,
0,k17831,k17833,stream_order,,,,,,
0,k17833,k17836,stream_order,,,,,,
0,k17836,k17837,stream_order,,,,,,
0,k17837,k17839,stream_order,,,,,,
0,k17839,k17843,stream_order,,,,,,
0,k17843,k17847,stream_order,,,,,,
0,k17847,k17851,stream_order,,,,,,
0,k17851,k17862,stream_order,,,,,,
0,k17862,k17867,stream_order,,,,,,
0,k17867,k17868,stream_order,,,,,,
0,k17868,k17872,stream_order,,,,,,
0,k17872,k17873,stream_order,,,,,,
0,k17873,k17877,stream_order,,,,,,
0,k17877,k17879,stream_order,,,,,,
0,k17879,k17883,stream_order,,,,,,
0,k17883,k17893,stream_order,,,,,,
0,k17893,k17899,stream_order,,,,,,
0,k17899,k17901,stream_order,,,,,,
0,k17901,k17905,stream_order,,,,,,
0,k17905,k17907,stream_order,,,,,,
0,k17907,k17910,stream_order,,,,,,
0,k17910,k17911,stream_order,,,,,,
0,k17911,k17913,stream_order,,,,,,
0,k17913,k17917,stream_order,,,,,,
0,k17917,k17921,stream_order,,,,,,
0,k17921,k17925,stream_order,,,,,,
0,k17925,k17935,stream_order,,,,,,
0,k17935,k17941,stream_order,,,,,,
0,k17941,k17942,stream_order,,,,,,
0,k17942,k17946,stream_order,,,,,,
0,k17946,k17947,stream_order,,,,,,
0,k17947,k17951,stream_order,,,,,,
0,k17951,k17953,stream_order,,,,,,
0,k17953,k17957,stream_order,,,,,,
0,k17957,k17969,stream_order,,,,,,
0,k17969,k17973,stream_order,,,,,,
0,k17973,k17975,stream_order,,,,,,
0,k17975,k17979,stream_order,,,,,,
0,k17979,k17981,stream_order,,,,,,
0,k17981,k17984,stream_order,,,,,,
0,k17984,k17985,stream_order,,,,,,
0,k17985,k17987,stream_order,,,,,,
0,k17987,k17991,stream_order,,,,,,
0,k17991,k17995,stream_order,,,,,,
0,k17995,k17999,stream_order,,,,,,
0,k17999,k18009,stream_order,,,,,,
0,k18009,k18015,stream_order,,,,,,
0,k18015,k18016,stream_order,,,,,,
0,k18016,k18020,stream_order,,,,,,
0,k18020,k18021,stream_order,,,,,,
