step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,130,param_326_141,t130,WEIGHT,326,141,0,236544,2,473088,cuda:0,,"[1,77,3072]",0,1
0,131,param_329_330,t131,WEIGHT,329,330,0,768,2,1536,cuda:0,,[768],0,2
0,132,param_331_141,t132,WEIGHT,331,141,0,236544,2,473088,cuda:0,,"[77,3072]",0,2
0,133,param_332_333,t133,WEIGHT,332,333,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,134,cache_334_300,t134,CONTEXT,334,300,0,59136,2,118272,cuda:0,,"[77,768]",4,5
0,135,param_337_78,t135,WEIGHT,337,78,0,59136,2,118272,cuda:0,,"[1,77,768]",0,3
0,136,param_338_339,t136,WEIGHT,338,339,0,768,2,1536,cuda:0,,[768],0,1
0,137,param_340_341,t137,WEIGHT,340,341,0,768,2,1536,cuda:0,,[768],0,1
0,138,param_342_116,t138,WEIGHT,342,116,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
0,139,param_345_346,t139,WEIGHT,345,346,0,768,2,1536,cuda:0,,[768],0,1
0,140,param_347_116,t140,WEIGHT,347,116,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,141,param_348_349,t141,WEIGHT,348,349,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,142,param_352_353,t142,WEIGHT,352,353,0,768,2,1536,cuda:0,,[768],0,1
0,143,param_354_116,t143,WEIGHT,354,116,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,144,param_355_356,t144,WEIGHT,355,356,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,145,param_359_360,t145,WEIGHT,359,360,0,768,2,1536,cuda:0,,[768],0,1
0,146,param_361_116,t146,WEIGHT,361,116,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,147,param_362_363,t147,WEIGHT,362,363,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,148,cache_364_69,t148,CONTEXT,364,69,0,59136,2,118272,cuda:0,,"[77,768]",2,3
0,149,param_369_300,t149,WEIGHT,369,300,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,150,param_370_209,t150,WEIGHT,370,209,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,151,param_371_69,t151,WEIGHT,371,69,0,59136,2,118272,cuda:0,,"[1,12,77,64]",0,1
0,152,param_372_91,t152,WEIGHT,372,91,0,71148,2,142296,cuda:0,,"[1,12,77,77]",0,1
0,153,cache_375_300,t153,CONTEXT,375,300,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,154,cache_378_209,t154,CONTEXT,378,209,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,155,cache_381_69,t155,CONTEXT,381,69,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,156,cache_384_385,t156,CONTEXT,384,385,0,1,8,8,cpu,,[],2,0
0,157,param_384_401,t157,WEIGHT,384,401,0,589824,2,1179648,cuda:0,,"[768,768]",0,1
0,158,cache_387_388,t158,CONTEXT,387,388,0,1,8,8,cpu,,[],2,0
0,159,param_387_391,t159,WEIGHT,387,391,0,59136,2,118272,cuda:0,,"[1,77,768]",0,1
