step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,205,param_615_59,t205,WEIGHT,615,59,0,589824,2,1179648,cuda:0,,"[768,768]",0,2
0,206,param_615_605,t206,WEIGHT,615,605,0,589824,2,1179648,cpu,,"[768,768]",0,1
0,207,cache_619_45,t207,CONTEXT,619,45,0,768,2,1536,cuda:0,,[768],2,2
0,208,param_622_45,t208,WEIGHT,622,45,0,768,2,1536,cuda:0,,[768],0,2
0,209,param_622_608,t209,WEIGHT,622,608,0,768,2,1536,cpu,,[768],0,1
0,210,cache_626_206,t210,CONTEXT,626,206,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,211,cache_630_227,t211,CONTEXT,630,227,0,589824,2,1179648,cuda:0,,"[768,768]",1,1
0,212,cache_632_318,t212,CONTEXT,632,318,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,213,cache_634_318,t213,CONTEXT,634,318,0,59136,2,118272,cuda:0,,"[1,77,768]",1,1
0,214,param_638_639,t214,WEIGHT,638,639,0,589824,2,1179648,cpu,,"[768,768]",0,2
0,215,param_641_642,t215,WEIGHT,641,642,0,768,2,1536,cpu,,[768],0,2
0,216,cache_646_227,t216,CONTEXT,646,227,0,589824,2,1179648,cuda:0,,"[768,768]",2,2
0,217,param_649_227,t217,WEIGHT,649,227,0,589824,2,1179648,cuda:0,,"[768,768]",0,2
0,218,param_649_639,t218,WEIGHT,649,639,0,589824,2,1179648,cpu,,"[768,768]",0,1
0,219,cache_653_234,t219,CONTEXT,653,234,0,768,2,1536,cuda:0,,[768],2,2
0,220,param_656_234,t220,WEIGHT,656,234,0,768,2,1536,cuda:0,,[768],0,2
0,221,param_656_642,t221,WEIGHT,656,642,0,768,2,1536,cpu,,[768],0,1
0,222,cache_660_206,t222,CONTEXT,660,206,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,223,cache_664_59,t223,CONTEXT,664,59,0,589824,2,1179648,cuda:0,,"[768,768]",1,1
0,224,cache_666_374,t224,CONTEXT,666,374,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,225,cache_668_374,t225,CONTEXT,668,374,0,59136,2,118272,cuda:0,,"[1,77,768]",1,1
0,226,cache_672_283,t226,CONTEXT,672,283,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,227,cache_675_283,t227,CONTEXT,675,283,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,1
0,228,cache_677_318,t228,CONTEXT,677,318,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,229,cache_680_318,t229,CONTEXT,680,318,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,1
0,230,cache_682_374,t230,CONTEXT,682,374,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,231,cache_685_374,t231,CONTEXT,685,374,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,1
0,232,cache_690_87,t232,CONTEXT,690,87,0,6160,2,12320,cuda:0,,"[1,1,77,80]",2,3
0,233,cache_695_87,t233,CONTEXT,695,87,0,5929,2,11858,cuda:0,,"[1,1,77,77]",2,1
0,234,cache_699_87,t234,CONTEXT,699,87,0,5929,2,11858,cuda:0,,"[1,1,77,77]",1,1
0,235,cache_702_87,t235,CONTEXT,702,87,0,71148,2,142296,cuda:0,,"[1,12,77,77]",1,1
0,236,cache_706_283,t236,CONTEXT,706,283,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,237,cache_709_318,t237,CONTEXT,709,318,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,238,cache_712_374,t238,CONTEXT,712,374,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,239,cache_715_414,t239,CONTEXT,715,414,0,59136,2,118272,cuda:0,,"[1,77,768]",2,2
0,240,cache_715_716,t240,CONTEXT,715,716,0,1,8,8,cpu,,[],2,0
0,241,cache_718_414,t241,CONTEXT,718,414,0,59136,2,118272,cuda:0,,"[1,77,12,64]",1,1
0,242,cache_718_719,t242,CONTEXT,718,719,0,1,8,8,cpu,,[],2,0
0,243,cache_721_414,t243,CONTEXT,721,414,0,59136,2,118272,cuda:0,,"[1,77,12,64]",2,1
0,244,cache_723_45,t244,CONTEXT,723,45,0,768,2,1536,cuda:0,,[768],2,2
0,245,cache_723_85,t245,CONTEXT,723,85,0,0,4,0,cuda:0,,"[1,12,0]",2,0
0,246,cache_726_414,t246,CONTEXT,726,414,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,1
0,247,param_732_733,t247,WEIGHT,732,733,0,768,2,1536,cpu,,[768],0,2
0,248,param_735_736,t248,WEIGHT,735,736,0,768,2,1536,cpu,,[768],0,2
0,249,param_742_45,t249,WEIGHT,742,45,0,768,2,1536,cuda:0,,[768],0,2
0,250,param_742_733,t250,WEIGHT,742,733,0,768,2,1536,cpu,,[768],0,1
0,251,cache_746_400,t251,CONTEXT,746,400,0,768,2,1536,cuda:0,,[768],2,2
0,252,param_749_400,t252,WEIGHT,749,400,0,768,2,1536,cuda:0,,[768],0,2
0,253,param_749_736,t253,WEIGHT,749,736,0,768,2,1536,cpu,,[768],0,1
0,254,cache_753_414,t254,CONTEXT,753,414,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,255,cache_757_227,t255,CONTEXT,757,227,0,589824,2,1179648,cuda:0,,"[768,768]",1,1
0,256,cache_759_494,t256,CONTEXT,759,494,0,59136,2,118272,cuda:0,,"[77,768]",1,1
0,257,cache_761_494,t257,CONTEXT,761,494,0,59136,2,118272,cuda:0,,"[1,77,768]",1,1
0,258,cache_765_206,t258,CONTEXT,765,206,0,59136,2,118272,cuda:0,,"[1,77,768]",2,3
0,259,param_767_768,t259,WEIGHT,767,768,0,2359296,2,4718592,cpu,,"[3072,768]",0,2
0,260,param_770_771,t260,WEIGHT,770,771,0,3072,2,6144,cpu,,[3072],0,2
0,261,cache_775_59,t261,CONTEXT,775,59,0,2359296,2,4718592,cuda:0,,"[3072,768]",2,2
0,262,param_778_59,t262,WEIGHT,778,59,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,263,param_778_768,t263,WEIGHT,778,768,0,2359296,2,4718592,cpu,,"[3072,768]",0,1
0,264,cache_782_438,t264,CONTEXT,782,438,0,3072,2,6144,cuda:0,,[3072],2,2
0,265,param_785_438,t265,WEIGHT,785,438,0,3072,2,6144,cuda:0,,[3072],0,2
0,266,param_785_771,t266,WEIGHT,785,771,0,3072,2,6144,cpu,,[3072],0,1
